code;date;prod;prod_class;poids;mod;ori;dist_km;dist_class;ori_lon;ori_lat
1123;2014-11-01;riz paddy bké 189;riz;2120;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1124;2014-11-01;divers;divers;400;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1125;2014-11-01;mil;divers;14720;5.gros camion;mali;477;Etranger;-7,473;11,4071
1126;2014-11-01;mil;divers;21160;5.gros camion;mali;477;Etranger;-7,473;11,4071
1127;2014-11-01;arachide décortiquée;arachide;4880;3.pick-up;mankono;179;150-200;-6,1883;8,0556
1128;2014-11-01;mais grain;mais;6000;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1129;2014-11-01;riz blanchi importé;riz;1540;3.pick-up;dianra;282;200-300;-6,2438;8,7628
1130;2014-11-01;mais grain;mais;3280;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
1131;2014-11-01;kponan;igname;25480;4.camion;bouna;457;300-500;-2,9994;9,2684
1132;2014-11-01;attiéké sec;divers;820;3.pick-up;sinfra;152;150-200;-5,908;6,6165
1133;2014-11-01;riz paddy iguapé;riz;7340;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1134;2014-11-01;florido;igname;6400;3.pick-up;satama;127;100-150;-4,3595;7,9043
1135;2014-11-01;attiéké sec;divers;1600;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1136;2014-11-01;kléglé;igname;7220;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1137;2014-11-01;haricot sec;divers;5000;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1138;2014-11-01;riz paddy iguapé;riz;5860;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1139;2014-11-01;divers;divers;23540;4.camion;korhogo;176;150-200;-5,6316;9,4577
1140;2014-11-01;mais grain;mais;5300;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1141;2014-11-01;divers;divers;1980;2.voiture;satama;127;100-150;-4,3595;7,9043
1142;2014-11-01;kléglé;igname;15720;4.camion;dabakala;132;100-150;-4,4272;8,3624
1143;2014-11-01;kléglé;igname;7220;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1144;2014-11-01;attiéké sec;divers;1460;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1145;2014-11-01;divers;divers;12400;5.gros camion;divo;219;200-300;-5,3546;5,8403
1146;2014-11-01;riz blanchi iguapé;riz;220;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1147;2014-11-01;kponan;igname;3240;4.camion;bondoukou;398;300-500;-2,803;8,039
1148;2014-11-01;mais grain;mais;6760;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1149;2014-11-01;florido;igname;4960;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1150;2014-11-01;florido;igname;12100;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1151;2014-11-01;florido;igname;13660;4.camion;m'bahiakro;82;050-100;-4,3378;7,4537
1152;2014-11-01;coco frais;divers;1640;3.pick-up;yamoussoukro;77;050-100;-5,2778;6,8194
1153;2014-11-01;arachide décortiquée;arachide;360;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1154;2014-11-01;riz paddy bké 189;riz;1340;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1155;2014-11-01;arachide décortiquée;arachide;1400;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1156;2014-11-01;arachide décortiquée;arachide;1060;2.voiture;dabakala;132;100-150;-4,4272;8,3624
1157;2014-11-01;riz paddy bké 189;riz;1120;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1158;2014-11-01;bété bété;igname;13460;4.camion;dabakala;132;100-150;-4,4272;8,3624
1159;2014-11-01;assawa;igname;32440;5.gros camion;bondoukou;398;300-500;-2,803;8,039
1160;2014-11-01;mil;divers;70460;5.gros camion;mali;477;Etranger;-7,473;11,4071
1161;2014-11-01;kléglé;igname;260;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1162;2014-11-01;riz paddy iguapé;riz;120;5.gros camion;oumé;145;100-150;-5,4232;6,3793
1163;2014-11-01;riz paddy bké 189;riz;20800;4.camion;katiola;38;000-050;-5,1018;8,1401
1164;2014-11-01;riz paddy bké 189;riz;1640;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
1165;2014-11-01;arachide décortiquée;arachide;1140;2.voiture;sakassou;47;000-050;-5,2914;7,4555
1166;2014-11-01;riz paddy bké 189;riz;1400;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1167;2014-11-01;mais grain;mais;9240;3.pick-up;botro;48;000-050;-5,3063;7,8447
1168;2014-11-01;florido;igname;4680;3.pick-up;satama;127;100-150;-4,3595;7,9043
1169;2014-11-01;riz paddy iguapé;riz;6040;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1170;2014-11-01;mais grain;mais;1540;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
1171;2014-11-01;riz blanchi importé;riz;6300;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1172;2014-11-01;divers;divers;1040;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1173;2014-11-01;kléglé;igname;1320;4.camion;kounahiri;90;050-100;-5,8355;7,7901
1174;2014-11-01;arachide décortiquée;arachide;1900;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
1175;2014-11-01;arachide décortiquée;arachide;60;2.voiture;tingrela;373;300-500;-6,4081;10,4844
1176;2014-11-01;mais grain;mais;1260;2.voiture;mankono;179;150-200;-6,1883;8,0556
1177;2014-11-01;arachide décortiquée;arachide;980;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1178;2014-11-01;riz blanchi iguapé;riz;940;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1179;2014-11-01;arachide décortiquée;arachide;1380;2.voiture;sakassou;47;000-050;-5,2914;7,4555
1180;2014-11-01;mais grain;mais;720;2.voiture;sakassou;47;000-050;-5,2914;7,4555
1181;2014-11-01;kponan;igname;1200;4.camion;bouna;457;300-500;-2,9994;9,2684
1182;2014-11-01;mais grain;mais;2120;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1183;2014-11-01;coco frais;divers;1540;3.pick-up;yamoussoukro;77;050-100;-5,2778;6,8194
1184;2014-11-01;mais grain;mais;1080;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
1185;2014-11-01;kléglé;igname;6660;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1186;2014-11-01;riz paddy bké 189;riz;12240;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1187;2014-11-01;assawa;igname;22640;4.camion;bouna;457;300-500;-2,9994;9,2684
1188;2014-11-01;riz paddy iguapé;riz;31900;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1189;2014-11-01;arachide décortiquée;arachide;1120;3.pick-up;ravia;60;050-100;-4,893;7,4009
1190;2014-11-01;mais grain;mais;1160;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
1191;2014-11-01;riz paddy iguapé;riz;720;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
1192;2014-11-01;mais grain;mais;3160;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1193;2014-11-01;mais grain;mais;2680;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
1194;2014-11-01;riz paddy iguapé;riz;14780;4.camion;bouandougou;116;100-150;-5,6679;8,2146
1195;2014-11-01;assawa;igname;23800;4.camion;bondoukou;398;300-500;-2,803;8,039
1196;2014-11-01;mais grain;mais;1380;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1197;2014-11-01;mais grain;mais;22220;4.camion;bouandougou;116;100-150;-5,6679;8,2146
1198;2014-11-01;divers;divers;2960;3.pick-up;kouassikro;124;100-150;-4,7085;7,0329
1199;2014-11-01;riz blanchi iguapé;riz;200;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1200;2014-11-01;piment sec;divers;1100;2.voiture;m'bahiakro;82;050-100;-4,3378;7,4537
1201;2014-11-01;attiéké sec;divers;580;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1202;2014-11-01;haricot sec;divers;1740;2.voiture;bouaké;3;000-050;-5,028;7,6845
1203;2014-11-01;mais grain;mais;8280;4.camion;katiola;38;000-050;-5,1018;8,1401
1204;2014-11-01;riz paddy iguapé;riz;800;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1205;2014-11-01;mais grain;mais;5860;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
1206;2014-11-01;mais grain;mais;7887;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1207;2014-11-01;riz paddy bké 189;riz;12240;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1208;2014-11-01;kléglé;igname;6440;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1209;2014-11-01;arachide décortiquée;arachide;2000;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1210;2014-11-01;kléglé;igname;6080;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1211;2014-11-01;piment sec;divers;640;2.voiture;bonguera;136;100-150;-4,2434;7,6673
1212;2014-11-01;riz paddy iguapé;riz;1400;2.voiture;mankono;179;150-200;-6,1883;8,0556
1213;2014-11-01;haricot sec;divers;1500;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
1214;2014-11-01;oignons;divers;42300;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
1215;2014-11-01;kléglé;igname;16100;4.camion;dabakala;132;100-150;-4,4272;8,3624
1216;2014-11-01;arachide décortiquée;arachide;6120;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
1217;2014-11-01;mais grain;mais;16920;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1218;2014-11-01;gombo frais;divers;240;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1219;2014-11-01;riz paddy bké 189;riz;400;2.voiture;mankono;179;150-200;-6,1883;8,0556
1220;2014-11-01;arachide décortiquée;arachide;880;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
1221;2014-11-01;mais grain;mais;15740;4.camion;marabadiassa;82;050-100;-5,4342;8,0925
1222;2014-11-01;mais grain;mais;5440;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1223;2014-11-01;attiéké sec;divers;1180;3.pick-up;didiévi;87;050-100;-4,893;7,1256
1224;2014-11-01;florido;igname;5920;3.pick-up;satama;127;100-150;-4,3595;7,9043
1225;2014-11-01;wakrou;igname;16300;4.camion;kong;225;200-300;-4,6119;9,1503
1226;2014-11-01;attiéké sec;divers;2220;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1227;2014-11-01;oignons;divers;28280;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
1228;2014-11-01;mais grain;mais;12560;5.gros camion;niakara;84;050-100;-5,2874;8,6614
1229;2014-11-01;piment sec;divers;780;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
1230;2014-11-01;divers;divers;2640;2.voiture;dianra;282;200-300;-6,2438;8,7628
1231;2014-11-01;attiéké sec;divers;4820;2.voiture;yamoussoukro;77;050-100;-5,2778;6,8194
1232;2014-11-01;mais grain;mais;700;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
1233;2014-11-01;divers;divers;980;2.voiture;bouaké;3;000-050;-5,028;7,6845
1234;2014-11-01;riz paddy iguapé;riz;520;2.voiture;bouaké;3;000-050;-5,028;7,6845
1235;2014-11-01;mais grain;mais;800;2.voiture;bouaké;3;000-050;-5,028;7,6845
1236;2014-11-01;divers;divers;740;2.voiture;bouaké;3;000-050;-5,028;7,6845
1237;2014-11-01;riz paddy bké 189;riz;10220;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1238;2014-11-01;kponan;igname;25920;4.camion;bondoukou;398;300-500;-2,803;8,039
1239;2014-11-01;divers;divers;1020;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1240;2014-11-01;divers;divers;2420;2.voiture;bouaké;3;000-050;-5,028;7,6845
1241;2014-11-01;wakrou;igname;8060;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1242;2014-11-01;riz paddy bké 189;riz;2640;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1243;2014-11-01;wakrou;igname;21260;4.camion;bouna;457;300-500;-2,9994;9,2684
1244;2014-11-01;koudjan;igname;21740;4.camion;kong;225;200-300;-4,6119;9,1503
1245;2014-11-01;florido;igname;18340;4.camion;kong;225;200-300;-4,6119;9,1503
1246;2014-11-01;haricot sec;divers;7920;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1247;2014-11-01;arachide décortiquée;arachide;1840;3.pick-up;ravia;60;050-100;-4,893;7,4009
1248;2014-11-01;kléglé;igname;13360;4.camion;satama;127;100-150;-4,3595;7,9043
1249;2014-11-01;riz paddy bké 189;riz;21680;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1250;2014-11-01;kléglé;igname;14760;4.camion;dabakala;132;100-150;-4,4272;8,3624
1251;2014-11-01;mais grain;mais;600;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1252;2014-11-01;haricot sec;divers;5020;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1253;2014-11-01;mil;divers;4600;4.camion;kouakro;402;300-500;-2,9074;5,4444
1254;2014-11-01;riz local blanchi bké 189;riz;2260;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1255;2014-11-01;arachide décortiquée;arachide;2580;2.voiture;dabakala;132;100-150;-4,4272;8,3624
1256;2014-11-01;mais grain;mais;440;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1257;2014-11-01;arachide décortiquée;arachide;40;2.voiture;bamoro;13;000-050;-5,049;7,8315
1258;2014-11-01;mais grain;mais;600;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1259;2014-11-01;arachide décortiquée;arachide;5420;3.pick-up;satama;127;100-150;-4,3595;7,9043
1260;2014-11-01;kléglé;igname;11560;4.camion;dabakala;132;100-150;-4,4272;8,3624
1261;2014-11-01;kléglé;igname;23620;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1262;2014-11-01;kléglé;igname;1460;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1263;2014-11-01;riz paddy bké 189;riz;8220;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
1264;2014-11-01;mais grain;mais;10120;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1265;2014-11-01;arachide décortiquée;arachide;2860;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
1266;2014-11-01;divers;divers;920;5.gros camion;sénégal;1089;Etranger;-12,157;12,589
1267;2014-11-01;oignons;divers;60;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
1268;2014-11-01;riz paddy iguapé;riz;1100;3.pick-up;badasso;196;150-200;-4,5134;5,6834
1269;2014-11-01;arachide décortiquée;arachide;720;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1270;2014-11-01;mil;divers;24220;5.gros camion;mali;477;Etranger;-7,473;11,4071
1271;2014-11-01;haricot sec;divers;5100;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1272;2014-11-01;arachide décortiquée;arachide;4420;5.gros camion;korhogo;176;150-200;-5,6316;9,4577
1273;2014-11-01;assawa;igname;17900;4.camion;dabakala;132;100-150;-4,4272;8,3624
1274;2014-11-01;kponan;igname;22960;4.camion;bouna;457;300-500;-2,9994;9,2684
1275;2014-11-01;kléglé;igname;60;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1276;2014-11-01;florido;igname;5320;3.pick-up;satama;127;100-150;-4,3595;7,9043
1277;2014-11-01;mais grain;mais;7060;2.voiture;m'bahiakro;82;050-100;-4,3378;7,4537
1278;2014-11-01;kléglé;igname;13380;4.camion;m'bahiakro;82;050-100;-4,3378;7,4537
1279;2014-11-01;citron vert;divers;6780;4.camion;sakassou;47;000-050;-5,2914;7,4555
1280;2014-11-01;kponan;igname;32940;5.gros camion;bouna;457;300-500;-2,9994;9,2684
1281;2014-11-01;riz paddy bké 189;riz;30320;5.gros camion;tiéningboué;124;100-150;-5,7241;8,177
1282;2014-11-01;assawa;igname;21300;4.camion;bouna;457;300-500;-2,9994;9,2684
1283;2014-11-01;courgette;divers;3760;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1284;2014-11-01;arachide décortiquée;arachide;2000;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1285;2014-11-01;haricot sec;divers;2220;2.voiture;dianra;282;200-300;-6,2438;8,7628
1286;2014-11-01;kléglé;igname;22900;4.camion;dabakala;132;100-150;-4,4272;8,3624
1287;2014-11-01;kléglé;igname;22940;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1288;2014-11-01;kponan;igname;6460;2.voiture;dabakala;132;100-150;-4,4272;8,3624
1289;2014-11-01;riz paddy iguapé;riz;1420;2.voiture;séguéla;240;200-300;-6,6705;7,9624
1290;2014-11-01;attiéké sec;divers;15800;4.camion;béoumi;60;050-100;-5,5791;7,6714
1291;2014-11-01;haricot sec;divers;3120;2.voiture;dianra;282;200-300;-6,2438;8,7628
1292;2014-11-01;mais grain;mais;7820;5.gros camion;kounahiri;90;050-100;-5,8355;7,7901
1293;2014-11-01;riz paddy bké 189;riz;9880;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1294;2014-11-01;riz paddy bké 189;riz;10220;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1295;2014-11-01;arachide décortiquée;arachide;6880;2.voiture;brobo;25;000-050;-4,8267;7,6407
1296;2014-11-01;mil;divers;12120;5.gros camion;mali;477;Etranger;-7,473;11,4071
1297;2014-11-01;riz paddy bké 189;riz;6140;3.pick-up;m'bahiakro;82;050-100;-4,3378;7,4537
1298;2014-11-01;bété bété;igname;5480;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1299;2014-11-01;kponan;igname;18360;4.camion;kong;225;200-300;-4,6119;9,1503
1300;2014-11-01;arachide décortiquée;arachide;680;2.voiture;sakassou;47;000-050;-5,2914;7,4555
1301;2014-11-01;arachide décortiquée;arachide;960;2.voiture;sakassou;47;000-050;-5,2914;7,4555
1302;2014-11-01;riz paddy bké 189;riz;4920;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1303;2014-11-01;mais grain;mais;1600;3.pick-up;molonoublé;42;000-050;-4,9852;7,4004
1304;2014-11-01;riz blanchi;riz;1420;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1305;2014-11-01;riz paddy bké 189;riz;1340;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1306;2014-11-01;mais grain;mais;1100;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
1307;2014-11-01;divers;divers;2420;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1308;2014-11-01;kléglé;igname;7300;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1309;2014-11-01;arachide décortiquée;arachide;3620;3.pick-up;satama;127;100-150;-4,3595;7,9043
1310;2014-11-01;mais grain;mais;16200;4.camion;tafiré;119;100-150;-5,1628;9,0688
1311;2014-11-01;riz paddy bké 189;riz;1320;2.voiture;mankono;179;150-200;-6,1883;8,0556
1312;2014-11-01;kléglé;igname;7460;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1313;2014-11-01;attiéké sec;divers;6960;3.pick-up;brobo;25;000-050;-4,8267;7,6407
1314;2014-11-01;piment sec;divers;1820;2.voiture;bonguera;136;100-150;-4,2434;7,6673
1315;2014-11-01;arachide décortiquée;arachide;1020;2.voiture;sakassou;47;000-050;-5,2914;7,4555
1316;2014-12-01;kléglé;igname;160;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1317;2014-12-01;mais grain;mais;6540;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1318;2014-12-01;florido;igname;2680;4.camion;dabakala;132;100-150;-4,4272;8,3624
1319;2014-12-01;kléglé;igname;2760;4.camion;bouna;457;300-500;-2,9994;9,2684
1320;2014-12-01;florido;igname;6960;4.camion;dabakala;132;100-150;-4,4272;8,3624
1321;2014-12-01;kléglé;igname;9200;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1322;2014-12-01;kléglé;igname;18260;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1323;2014-12-01;mais grain;mais;8300;3.pick-up;brobo;25;000-050;-4,8267;7,6407
1324;2014-12-01;riz paddy bké 189;riz;6100;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1325;2014-12-01;assawa;igname;21580;4.camion;bouna;457;300-500;-2,9994;9,2684
1326;2014-12-01;arachide décortiquée;arachide;6080;5.gros camion;boundiali;266;200-300;-6,4779;9,5238
1327;2014-12-01;mais grain;mais;5980;3.pick-up;botro;48;000-050;-5,3063;7,8447
1328;2014-12-01;mais grain;mais;2980;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1329;2014-12-01;kléglé;igname;11480;4.camion;dabakala;132;100-150;-4,4272;8,3624
1330;2014-12-01;divers;divers;1000;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1331;2014-12-01;mais grain;mais;1060;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
1332;2014-12-01;arachide décortiquée;arachide;1260;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1333;2014-12-01;mais grain;mais;7300;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1334;2014-12-01;florido;igname;10060;4.camion;kouassikro;124;100-150;-4,7085;7,0329
1335;2014-12-01;mil;divers;2040;4.camion;korhogo;176;150-200;-5,6316;9,4577
1336;2014-12-01;arachide décortiquée;arachide;5184;2.voiture;satama;127;100-150;-4,3595;7,9043
1337;2014-12-01;kléglé;igname;1580;4.camion;bouandougou;116;100-150;-5,6679;8,2146
1338;2014-12-01;kléglé;igname;320;4.camion;dabakala;132;100-150;-4,4272;8,3624
1339;2014-12-01;assawa;igname;8860;4.camion;bondoukou;398;300-500;-2,803;8,039
1340;2014-12-01;mais grain;mais;7160;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
1341;2014-12-01;kléglé;igname;1800;3.pick-up;satama;127;100-150;-4,3595;7,9043
1342;2014-12-01;florido;igname;2680;4.camion;dabakala;132;100-150;-4,4272;8,3624
1343;2014-12-01;kléglé;igname;2760;4.camion;bouna;457;300-500;-2,9994;9,2684
1344;2014-12-01;divers;divers;17320;2.voiture;bouaké;3;000-050;-5,028;7,6845
1345;2014-12-01;kléglé;igname;4800;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
1346;2014-12-01;bété bété;igname;6520;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1347;2014-12-01;attiéké sec;divers;24680;4.camion;béoumi;60;050-100;-5,5791;7,6714
1348;2014-12-01;kléglé;igname;14040;4.camion;dabakala;132;100-150;-4,4272;8,3624
1349;2014-12-01;divers;divers;7040;5.gros camion;burkina;344;Etranger;-4,2976;11,1675
1350;2014-12-01;mais grain;mais;8020;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
1351;2014-12-01;kléglé;igname;60;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1352;2014-12-01;riz paddy bké 189;riz;6360;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1353;2014-12-01;kléglé;igname;640;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1354;2014-12-01;kléglé;igname;15120;4.camion;satama;127;100-150;-4,3595;7,9043
1355;2014-12-01;assawa;igname;24220;4.camion;bouandougou;116;100-150;-5,6679;8,2146
1356;2014-12-01;kléglé;igname;6300;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1357;2014-12-01;mais grain;mais;3700;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
1358;2014-12-01;assawa;igname;30680;5.gros camion;bondoukou;398;300-500;-2,803;8,039
1359;2014-12-01;kléglé;igname;7540;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1360;2014-12-01;kléglé;igname;1840;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
1361;2014-12-01;kléglé;igname;16980;4.camion;m'bahiakro;82;050-100;-4,3378;7,4537
1362;2014-12-01;kléglé;igname;6060;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1363;2014-12-01;kléglé;igname;20660;4.camion;bouandougou;116;100-150;-5,6679;8,2146
1364;2014-12-01;florido;igname;17320;4.camion;dabakala;132;100-150;-4,4272;8,3624
1365;2014-12-01;kléglé;igname;5600;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1366;2014-12-01;mais grain;mais;22420;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1367;2014-12-01;assawa;igname;940;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1368;2014-12-01;riz paddy iguapé;riz;2860;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1369;2014-12-01;mais grain;mais;34640;5.gros camion;mankono;179;150-200;-6,1883;8,0556
1370;2014-12-01;attiéké sec;divers;880;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1371;2014-12-01;divers;divers;6380;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1372;2014-12-01;riz blanchi importé;riz;3680;2.voiture;dabakala;132;100-150;-4,4272;8,3624
1373;2014-12-01;florido;igname;14120;4.camion;kouassikro;124;100-150;-4,7085;7,0329
1374;2014-12-01;mais grain;mais;21800;4.camion;bouandougou;116;100-150;-5,6679;8,2146
1375;2014-12-01;florido;igname;1540;3.pick-up;satama;127;100-150;-4,3595;7,9043
1376;2014-12-01;kléglé;igname;5720;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1377;2014-12-01;kléglé;igname;6500;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1378;2014-12-01;mais grain;mais;7380;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1379;2014-12-01;kléglé;igname;8620;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1380;2014-12-01;kponan;igname;940;4.camion;bouna;457;300-500;-2,9994;9,2684
1381;2014-12-01;kléglé;igname;9720;4.camion;badasso;196;150-200;-4,5134;5,6834
1382;2014-12-01;kléglé;igname;18060;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1383;2014-12-01;kléglé;igname;1520;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
1384;2014-12-01;mais grain;mais;6420;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
1385;2014-12-01;kléglé;igname;6520;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1386;2014-12-01;bété bété;igname;13320;4.camion;satama;127;100-150;-4,3595;7,9043
1387;2014-12-01;riz paddy bké 189;riz;820;3.pick-up;didiévi;87;050-100;-4,893;7,1256
1388;2014-12-01;mil;divers;26640;5.gros camion;ouangolo;193;150-200;-5,157;9,9687
1389;2014-12-01;poivron;divers;820;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1390;2014-12-01;arachide décortiquée;arachide;28740;5.gros camion;korhogo;176;150-200;-5,6316;9,4577
1391;2014-12-01;divers;divers;5640;4.camion;satama;127;100-150;-4,3595;7,9043
1392;2014-12-01;bété bété;igname;10960;4.camion;satama;127;100-150;-4,3595;7,9043
1393;2014-12-01;kléglé;igname;5060;4.camion;bouandougou;116;100-150;-5,6679;8,2146
1394;2014-12-01;mais grain;mais;3600;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1395;2014-12-01;mais grain;mais;3160;4.camion;dabakala;132;100-150;-4,4272;8,3624
1396;2014-12-01;mais grain;mais;6040;3.pick-up;botro;48;000-050;-5,3063;7,8447
1397;2014-12-01;assawa;igname;980;3.pick-up;m'bahiakro;82;050-100;-4,3378;7,4537
1398;2014-12-01;mais grain;mais;7240;3.pick-up;marabadiassa;82;050-100;-5,4342;8,0925
1399;2014-12-01;mais grain;mais;340;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1400;2014-12-01;kléglé;igname;12520;4.camion;dabakala;132;100-150;-4,4272;8,3624
